name,Michelin stars,year,latitude,longitude,city,region,zipCode,cuisine,price,url,price_str,age_of_recognition,geo_group,cuisine_group,has_url,price_numeric
Trishna,1,2019-01-01,51.51834,-0.153031,Marylebone,United Kingdom,W1U 3DG,Indian,Not Specified,https://guide.michelin.com/gb/en/greater-london/marylebone/restaurant/trishna,Not Specified,4,North-West,Indian,1,
Trois Mec,1,2019-01-01,34.084255,-118.33851,Los Angeles,California,90028,Contemporary,4,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/trois-mec,4,4,North-West,Contemporary,1,4.0
Tudor Room,1,2019-01-01,51.41759,-0.545847,Egham,United Kingdom,TW20 9UR,Modern cuisine,Not Specified,https://guide.michelin.com/gb/en/surrey/egham/restaurant/tudor-room,Not Specified,4,North-West,Modern cuisine,1,
Tuju,2,2019-01-01,-23.55653,-46.69083,São Paulo - 05416,Sao Paulo,1,creative,5,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/tuju,5,4,South-West,Creative,1,5.0
Tuome,1,2019-01-01,40.724194,-73.9828,New York,New York City,10009,Fusion,2,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/tuome,2,4,North-West,Fusion,1,2.0
Tyddyn Llan,1,2019-01-01,52.92405,-3.44329,Llandrillo,United Kingdom,LL21 OST,Classic cuisine,Not Specified,https://guide.michelin.com/gb/en/denbighshire/llandrillo/restaurant/tyddyn-llan,Not Specified,4,North-West,Classic cuisine,1,
Umu,2,2019-01-01,51.5113,-0.14455,Mayfair,United Kingdom,W1J 6LX,Japanese,Not Specified,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/umu,Not Specified,4,North-West,Japanese,1,
Uncle Boons,1,2019-01-01,40.721203,-73.99441,New York,New York City,10012,Thai,2,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/uncle-boons,2,4,North-West,Thai,1,2.0
Upper House,1,2019-01-01,57.69745,11.99021,Göteborg,Sweden,402 26,Creative,4,https://guide.michelin.com/se/en/vastra-gotaland/goteborg/restaurant/upper-house,4,4,North-East,Creative,1,4.0
Upstairs at Mikkeller,1,2019-01-01,13.727946,100.58844,Bangkok,Thailand,Unknown,Innovative,5,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/upstairs-at-mikkeller,5,4,North-East,Innovative,1,5.0
Urasawa,2,2019-01-01,34.067352,-118.40067,Los Angeles,California,90210,Japanese,4,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/urasawa,4,4,North-West,Japanese,1,4.0
Varoulko Seaside,1,2019-01-01,37.937378,23.658577,Athína,Greece,185 33,Seafood,5,https://guide.michelin.com/gr/en/attica/athina/restaurant/varoulko-seaside,5,4,North-East,Seafood,1,5.0
VEA,1,2019-01-01,22.284931,114.15313,Hong Kong,Hong Kong,Unknown,Innovative,5,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/vea,5,4,North-East,Innovative,1,5.0
Veeraswamy,1,2019-01-01,51.51008,-0.13809,Mayfair,United Kingdom,W1B 4RS,Indian,Not Specified,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/veeraswamy,Not Specified,4,North-West,Indian,1,
Vespertine,2,2019-01-01,34.024204,-118.38166,Los Angeles,California,90232,Contemporary,4,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/vespertine,4,4,North-West,Contemporary,1,4.0
Vollmers,2,2019-01-01,55.604427,12.995848,Malmö,Sweden,21133,Creative,4,https://guide.michelin.com/se/en/skane/malmo/restaurant/vollmers,4,4,North-East,Creative,1,4.0
Volt,1,2019-01-01,59.33867,18.079683,Stockholm,Sweden,114 48,Creative,3,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/volt,3,4,North-East,Creative,1,3.0
Wako,1,2019-01-01,37.783035,-122.461525,San Francisco,California,94118,Japanese,4,https://guide.michelin.com/us/en/california/san-francisco/restaurant/wako,4,4,North-West,Japanese,1,4.0
Waku Ghin,2,2018-01-01,1.283175,103.8598,Singapore,Singapore,Unknown,Japanese contemporary,5,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/waku-ghin,5,5,North-East,Japanese,1,5.0
Wakuriya,1,2019-01-01,37.52114,-122.3366,San Francisco,California,94402,Japanese,4,https://guide.michelin.com/us/en/california/san-francisco/restaurant/wakuriya,4,4,North-West,Japanese,1,4.0
Wallsé,1,2019-01-01,40.73538,-74.00814,New York,New York City,10014,Austrian,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/wallse,4,4,North-West,Austrian,1,4.0
Walnut Tree,1,2019-01-01,51.84534,-2.95438,Llanddewi Skirrid,United Kingdom,NP7 8AW,Modern British,Not Specified,https://guide.michelin.com/gb/en/monmouthshire/llanddewi-skirrid/restaurant/walnut-tree,Not Specified,4,North-West,Modern British,1,
Walter Bauer,1,2019-01-01,48.20923,16.37672,Wien,Austria,1010,Classic cuisine,5,https://guide.michelin.com/at/en/vienna/wien/restaurant/walter-bauer,5,4,North-East,Classic cuisine,1,5.0
Waterside Inn,3,2019-01-01,51.50773,-0.70121,Bray,United Kingdom,SL6 2AT,Classic French,Not Specified,https://guide.michelin.com/gb/en/buckinghamshire/bray/restaurant/waterside-inn,Not Specified,4,North-West,French,1,
West House,1,2019-01-01,51.11521,0.64215,Biddenden,United Kingdom,TN27 8AH,Modern British,Not Specified,https://guide.michelin.com/gb/en/kent/biddenden/restaurant/west-house,Not Specified,4,North-East,Modern British,1,
White Swan,1,2019-01-01,53.83916,-2.25097,Fence,United Kingdom,BB12 9QA,Modern British,Not Specified,https://guide.michelin.com/gb/en/lancashire/fence/restaurant/white-swan,Not Specified,4,North-West,Modern British,1,
Whitegrass,1,2018-01-01,1.295452,103.8516,Singapore,Singapore,Unknown,Australian,2,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/whitegrass,2,5,North-East,Australian,1,2.0
Wild Honey Inn,1,2019-01-01,53.03151,-9.2911,Lios Dúin Bhearna/Lisdoonvarna,Ireland,Unknown,Classic cuisine,Not Specified,https://guide.michelin.com/ie/en/clare/lios-duin-bhearna-lisdoonvarna/restaurant/wild-honey-inn,Not Specified,4,North-West,Classic cuisine,1,
wilks,1,2019-01-01,51.46737,-2.6069899,Bristol,United Kingdom,BS6 6PG,Modern British,Not Specified,https://guide.michelin.com/gb/en/south-gloucestershire/bristol/restaurant/wilks,Not Specified,4,North-West,Modern British,1,
Wing Lei,1,2019-01-01,22.188028,113.54578,Macau,Macau,Unknown,Cantonese,2,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/wing-lei,2,4,North-East,Chinese,1,2.0
Winteringham Fields,1,2019-01-01,53.68778,-0.59013,Winteringham,United Kingdom,DN15 9ND,Modern cuisine,Not Specified,https://guide.michelin.com/gb/en/north-lincolnshire/winteringham/restaurant/winteringham-fields,Not Specified,4,North-West,Modern cuisine,1,
Woodspeen,1,2019-01-01,51.415802,-1.353532,Newbury,United Kingdom,RG20 8BN,Modern cuisine,Not Specified,https://guide.michelin.com/gb/en/west-berkshire/newbury/restaurant/woodspeen,Not Specified,4,North-West,Modern cuisine,1,
Xin Rong Ji,1,2019-01-01,22.278013,114.17273,Hong Kong,Hong Kong,Unknown,Taizhou,3,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/xin-rong-ji,3,4,North-East,Taizhou,1,3.0
Ya Ge,1,2019-01-01,25.06625,121.52533,Taipei,Taipei,110,Cantonese,2,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/ya-ge,2,4,North-East,Chinese,1,2.0
Yan Toh Heen,2,2019-01-01,22.293337,114.17395,Hong Kong,Hong Kong,Unknown,Cantonese,3,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/yan-toh-heen,3,4,North-East,Chinese,1,3.0
Yat Lok,1,2019-01-01,22.28226,114.155655,Hong Kong,Hong Kong,Unknown,Cantonese Roast Meats,1,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/yat-lok,1,4,North-East,Chinese,1,1.0
Yat Tung Heen (Jordan),1,2019-01-01,22.308014,114.17147,Hong Kong,Hong Kong,Unknown,Cantonese,2,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/yat-tung-heen-jordan,2,4,North-East,Chinese,1,2.0
Yauatcha Soho,1,2019-01-01,51.51367,-0.1352,Soho,United Kingdom,W1F 0DL,Chinese,Not Specified,https://guide.michelin.com/gb/en/greater-london/soho/restaurant/yauatcha-soho,Not Specified,4,North-West,Chinese,1,
Yè Shanghai (Tsim Sha Tsui),1,2019-01-01,22.295143,114.168236,Hong Kong,Hong Kong,Unknown,Shanghainese,1,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ye-shanghai-tsim-sha-tsui,1,4,North-East,Shanghainese,1,1.0
Yee Tung Heen,1,2019-01-01,22.282295,114.184135,Hong Kong,Hong Kong,Unknown,Cantonese,2,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/yee-tung-heen,2,4,North-East,Chinese,1,2.0
Ying,1,2019-01-01,22.161234,113.555405,Macau,Macau,Unknown,Cantonese,2,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/ying,2,4,North-East,Chinese,1,2.0
Ying Jee Club,2,2019-01-01,22.284338,114.156654,Hong Kong,Hong Kong,Unknown,Cantonese,2,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ying-jee-club,2,4,North-East,Chinese,1,2.0
Ynyshir,1,2019-01-01,52.54476,-3.94491,Machynlleth,United Kingdom,SY20 8TA,Creative,Not Specified,https://guide.michelin.com/gb/en/ceredigion/machynlleth/restaurant/ynyshir,Not Specified,4,North-West,Creative,1,
Yorke Arms,1,2019-01-01,54.13435,-1.8183095,Pateley Bridge,United Kingdom,HG3 5RL,Modern cuisine,Not Specified,https://guide.michelin.com/gb/en/north-yorkshire/pateley-bridge/restaurant/yorke-arms,Not Specified,4,North-West,Modern cuisine,1,
Yu Yuan,1,2019-01-01,37.57045,126.97534,Seoul,South Korea,Unknown,Chinese,3,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/yu-yuan,3,4,North-East,Chinese,1,3.0
Zero Complex,1,2019-01-01,37.49417,126.9948,Seoul,South Korea,Unknown,Innovative,3,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/zero-complex,3,4,North-East,Innovative,1,3.0
Zhejiang Heen,1,2019-01-01,22.2787,114.17763,Hong Kong,Hong Kong,Unknown,Shanghainese,2,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/zhejiang-heen,2,4,North-East,Shanghainese,1,2.0
Zi Yat Heen,1,2019-01-01,22.145418,113.56152,Macau,Macau,Unknown,Cantonese,2,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/zi-yat-heen,2,4,North-East,Chinese,1,2.0
ZZ's Clam Bar,1,2019-01-01,40.727646,-74.00046,New York,New York City,10012,Seafood,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/zz-s-clam-bar,4,4,North-West,Seafood,1,4.0
